kind,title,source_record,file_url,local_file,bytes,status
report,"Inflation Report no. 4, 2011",https://www.bnm.md/en/content/inflation-report-no-4-november-2011,https://www.bnm.md/files/nov_2011.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\296__nov_2011.pdf,758353,already_downloaded
report,"Inflation Report no. 3, 2011",https://www.bnm.md/en/content/inflation-report-no-3-august-2011,https://www.bnm.md/files/aug_2011.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\297__aug_2011.pdf,1515222,already_downloaded
report,"Inflation Report no. 2, 2011",https://www.bnm.md/en/content/inflation-report-no-2-may-2011,https://www.bnm.md/files/may_2011.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\298__may_2011.pdf,1292640,already_downloaded
report,"Inflation Report no. 1, 2011",https://www.bnm.md/en/content/inflation-report-no1-2011,https://www.bnm.md/files/1_2011_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\299__1_2011_en.pdf,1156623,already_downloaded
report,Financial Stability Report for 2024,https://www.bnm.md/en/content/financial-stability-report-2024,https://www.bnm.md/files/Financial Stability Report 2024.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\300__Financial Stability Report 2024.pdf,2220625,downloaded
report,Financial Stability Report for 2023,https://www.bnm.md/en/content/financial-stability-report-2023,https://www.bnm.md/files/Financial Stability Report for 2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\301__Financial Stability Report for 2023.pdf,2030118,downloaded
report,Financial Stability Report for 2022,https://www.bnm.md/en/content/raportul-asupra-stabilitatii-financiare-2022,https://www.bnm.md/files/RSF_2022_EN_v1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\302__RSF_2022_EN_v1.pdf,1956562,already_downloaded
report,Financial Stability Report for 2021,https://www.bnm.md/en/content/financial-stability-report-2021,https://www.bnm.md/files/RSF-2021_ENG.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\303__RSF-2021_ENG.pdf,2418140,already_downloaded
report,Financial Stability Report for 2020,https://www.bnm.md/en/content/financial-stability-report-2020,https://www.bnm.md/files/RSF-2020_EN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\304__RSF-2020_EN.pdf,2566702,already_downloaded
report,Financial Stability Report for 2019,https://www.bnm.md/en/content/financial-stability-report-2019,https://www.bnm.md/files/RSF-2019_eng.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\305__RSF-2019_eng.pdf,1770135,already_downloaded
report,Financial Stability Report for 2018,https://www.bnm.md/en/content/financial-stability-report-2018,https://www.bnm.md/files/RSF-2018_publicare_EN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\306__RSF-2018_publicare_EN.pdf,2037288,already_downloaded
